Animal,Sire,Dam,Bucket,Wing_Morph,Food,State_DLM,DLM_Mass,Ovary_Mass,Remaining_Mass,Total_Mass
3086,62,2,B,L,Med,0,0,68.7,116.4,185.1
3087,62,2,B,L,AD,2,6.1,22.2,178.7,207
3088,62,2,B,L,Low,2,6.4,12.7,168.2,187.3
3089,62,2,B,S,Med,0,0,75.5,119.3,194.8
3090,62,3,A,L,Low,2,4.4,7.3,145.2,156.9
3091,62,3,A,L,Med,0,0,48.4,95.8,144.2
3092,62,3,A,L,AD,2,3.8,10.9,115.5,130.2
3093,62,3,A,L,Low,2,3.2,1.3,84.6,89.1
3094,62,3,A,L,Med,2,5.6,18.8,169.6,194
3095,62,3,A,L,AD,2,4.4,51.2,143.1,198.7
3096,62,3,A,L,Low,0,0,13.5,82.8,96.3
3097,62,3,A,S,Med,0,0,19.3,103.7,123
3098,62,3,A,L,AD,2,5.2,46.6,211.4,263.2
3099,62,3,A,S,Low,0,0,16.8,76.9,93.7
3100,62,3,A,S,Med,0,0,39,64.7,103.7
3101,62,3,A,L,AD,2,6,4.4,171.3,181.7
3102,62,3,A,L,Low,2,5,2.2,126,133.2
3103,62,3,A,L,Med,2,6,9.3,178.9,194.2
3104,62,3,B,L,Low,2,5.4,3.4,138.1,146.9
3105,62,3,B,L,Med,2,5,9.5,153.9,168.4
3106,62,3,B,L,AD,2,6.7,47.7,222.1,276.5
3107,62,3,B,L,Low,1,3.7,1.4,153.2,158.3
3108,62,3,B,L,Med,1,3.2,6.5,175.6,185.3
3109,62,3,B,L,AD,2,7.4,43.7,238.6,289.7
3110,62,3,B,L,Low,2,4.4,5,151.9,161.3
3111,62,3,B,L,Med,2,5.9,23.5,181.1,210.5
3112,62,3,B,L,AD,2,7.7,38.9,224.9,271.5
3113,62,3,B,L,Low,2,5.2,4.1,141.7,151
3114,62,3,B,L,Med,2,6.4,18.1,181.7,206.2
3115,62,3,B,L,AD,2,8.6,30.5,229.3,268.4
3116,62,3,B,L,Med,2,6.2,16.5,165.7,188.4
3117,62,3,B,L,AD,2,6.9,46.7,207.4,261
3118,63,1,A,L,Low,2,5.5,3.1,154.1,162.7
3119,63,1,A,L,Med,1,1.8,48.7,140.6,191.1
3120,63,1,A,L,AD,2,5.4,57.6,135.8,198.8
3121,63,1,A,L,Low,2,4.9,3,118.8,126.7
3122,63,1,A,L,Med,2,5.4,5.1,127.9,138.4
3123,63,1,A,L,AD,2,5.6,53.2,171.4,230.2
3124,63,1,A,L,Low,2,6.5,2.3,123.3,132.1
3125,63,1,A,L,Med,2,5.3,14,143.1,162.4
3126,63,1,A,L,AD,2,6.9,48.9,186.4,242.2
3127,63,1,A,L,Low,2,5.9,2.1,131.4,139.4
3128,63,1,A,L,Med,2,1.7,49.3,110.5,161.5
3129,63,1,A,L,AD,2,6.5,27.4,185.7,219.6
3130,63,1,A,L,Low,2,4,2.3,107.9,114.2
3131,63,1,A,L,Med,2,6.8,11.1,161.2,179.1
3132,63,1,A,L,AD,2,5.1,49.8,173.1,228
3133,63,1,B,L,Low,1,0.4,16.7,101.1,118.2
3134,63,1,B,L,Med,2,4.9,5.7,162,172.6
3135,63,1,B,L,AD,1,1.3,142.3,121.9,265.5
3136,63,1,B,L,Low,1,4.2,2.8,116.3,123.3
3137,63,1,B,L,Med,2,5.3,10.7,140.8,156.8
3138,63,1,B,L,AD,1,1.4,109,111.5,221.9
3139,63,1,B,L,Low,2,4.2,8.5,110.4,123.1
3140,63,1,B,L,Med,2,4.8,21.3,126.1,152.2
3141,63,1,B,S,AD,0,0,144.6,112.6,257.2
3142,63,1,B,L,Low,1,0.4,37.6,112.3,150.3
3143,63,1,B,L,Med,2,5.4,18.6,175.6,199.6
3144,63,1,B,L,AD,2,5.4,38.8,179.1,223.3
3145,63,1,B,L,Low,1,1,24.7,132.6,158.3
3146,63,1,B,S,Med,0,0,57.9,88,145.9
3147,63,1,B,L,AD,1,0.8,89.5,121.6,211.9
3148,63,2,A,L,Low,1,0.6,60.1,92.1,152.8
3149,63,2,A,L,Med,2,7,24,158.9,189.9
3150,63,2,A,L,AD,2,6.5,58.5,183.9,248.9
3151,63,2,A,L,Low,1,2.4,42.5,106.9,151.8
3152,63,2,A,L,Med,2,7.1,33,157.1,197.2
3153,63,2,A,L,AD,2,5.9,66.4,167.7,240
3154,63,2,A,L,Low,2,4.8,5.2,118.6,128.6
3155,63,2,A,L,Med,2,6.5,11.9,188.6,207
3156,63,2,A,L,AD,2,5.4,60.7,146.2,212.3
3157,63,2,A,L,Low,2,3.2,0.4,110.2,113.8
3158,63,2,A,L,Med,1,3.8,24.7,152.4,180.9
3159,63,2,A,L,AD,2,6.7,48.7,179.6,235
3160,63,2,A,L,Low,2,3.8,5.5,106.9,116.2
3161,63,2,A,L,Med,2,5.8,18.1,136.8,160.7
3162,63,2,A,L,AD,2,6.4,50.6,180.5,237.5
3163,63,2,B,L,Low,2,5,4.2,126.8,136
3164,63,2,B,L,Med,2,6.8,12.8,143.3,162.9
3165,63,2,B,L,AD,2,6.3,41.8,175.6,223.7
3166,63,2,B,L,Low,1,5.3,4.7,130.8,140.8
3167,63,2,B,L,Med,2,5.7,25.8,119.1,150.6
3168,63,2,B,L,AD,2,5.9,103.4,192.3,301.6
3169,63,2,B,L,Low,1,2.1,27.2,112.9,142.2
3170,63,2,B,L,Med,2,5.2,19.1,124.6,148.9
3171,63,2,B,L,AD,2,6.7,31.7,237.6,276
3172,63,2,B,L,Low,1,4.1,3.9,167.9,175.9
3173,63,2,B,L,Med,2,5.9,16.9,193.9,216.7
3174,63,2,B,L,AD,2,6.2,59.8,193.9,259.9
3175,63,2,B,L,Low,2,5.6,5.1,156.8,167.5
3176,63,2,B,L,Med,2,7,29,185.6,221.6
3177,63,2,B,L,AD,2,9.6,41,331.1,381.7
3178,63,3,A,L,Low,2,3.6,4.5,131.5,139.6
3179,63,3,A,L,Med,2,5.2,10.5,141.3,157
3180,63,3,A,L,AD,0,0,121.7,111.7,233.4
3181,63,3,A,S,Low,0,0,22.1,80,102.1
3182,63,3,A,S,Med,0,0,46.6,105.5,152.1
3183,63,3,A,S,AD,0,0,109.5,135.6,245.1
3184,63,3,A,L,Low,1,5.1,7.4,132.1,144.6
3185,63,3,A,L,Med,2,3.9,20.3,104.3,128.5
3186,63,3,A,L,AD,1,3.8,29.6,146,179.4
3187,63,3,A,L,Low,2,4.1,3.6,114,121.7
3188,63,3,A,L,Med,2,4,2.6,114.1,120.7
3189,63,3,A,L,AD,1,4.3,67.2,135.3,206.8
3190,63,3,A,L,Low,2,4.5,3.9,116,124.4
3191,63,3,A,L,Med,2,5.2,9.6,145.1,159.9
3192,63,3,A,L,AD,0,0,127.2,113,240.2
3193,63,3,B,L,Low,2,5.4,2.6,141.1,149.1
3194,63,3,B,L,Med,0,0,55.9,101.3,157.2
3195,63,3,B,S,AD,0,0,90.8,162,252.8
3196,63,3,B,L,Low,2,4.5,1.3,121.4,127.2
3197,63,3,B,L,Med,2,4,26.5,142.5,173
3198,63,3,B,L,AD,2,5.2,40.9,158.1,204.2
3199,63,3,B,L,Low,0,0,43.4,78.3,121.7
3200,63,3,B,L,Med,1,2.2,37.3,125.2,164.7
3201,63,3,B,L,AD,2,4.8,41.8,160.9,207.5
3202,63,3,B,L,Low,1,4.4,4.9,119.4,128.7
3203,63,3,B,L,Med,2,4.7,9.6,129.6,143.9
3204,63,3,B,L,AD,2,5.2,36.2,143.5,184.9
3205,63,3,B,L,Low,2,4.3,5.6,117.9,127.8
3206,63,3,B,S,Med,0,0,50,100.4,150.4
3207,63,3,B,L,AD,2,4.9,35.5,154.8,195.2
3208,65,1,A,L,Low,1,4.5,2.7,156.3,163.5
3209,65,1,A,L,Med,2,5.2,32,182.6,219.8
3210,65,1,A,L,AD,2,6.7,30.2,207.3,244.2
3211,65,1,A,L,Low,2,5.3,5.4,147.7,158.4
3212,65,1,A,L,Med,2,5.7,30,180.8,216.5
3213,65,1,A,L,AD,2,3.6,38.4,194.3,236.3
3214,65,1,A,L,Low,2,5.4,5.5,154.7,165.6
3215,65,1,A,L,Med,2,5.1,11.6,163.9,180.6
3216,65,1,A,L,AD,2,5.6,37.9,180.1,223.6
3217,65,1,A,L,Low,2,3.6,5.7,127.1,136.4
3218,65,1,A,L,Med,2,4.1,21.7,153.8,179.6
3219,65,1,A,L,AD,2,5.7,35.6,165,206.3
3220,65,1,A,L,Low,2,4.9,2.4,176.6,183.9
3221,65,1,A,L,Med,1,6,18.5,191.2,215.7
3222,65,1,B,S,Low,0,0,47.6,100.4,148
3223,65,1,B,L,Med,2,5.3,8.2,173,186.5
3224,65,1,B,L,AD,2,6.4,39.3,208.7,254.4
3225,65,1,B,L,Low,2,4.4,3.3,148.2,155.9
3226,65,1,B,L,Med,1,4.5,18.2,191.8,214.5
3227,65,1,B,L,AD,2,6.2,30.8,224,261
3228,65,2,A,L,Low,2,4.4,1.7,132,138.1
3229,65,2,A,L,Med,1,4.3,10.5,137.6,152.4
3230,65,2,A,L,AD,1,5.2,32.5,202.4,240.1
3231,65,2,A,L,Low,1,5.1,3.2,124.8,133.1
3232,65,2,A,L,Med,1,5.7,10.2,138.2,154.1
3233,65,2,A,L,AD,1,5.9,46.6,232.1,284.6
3234,65,2,A,L,Low,2,3.7,1.8,142.6,148.1
3235,65,2,A,L,Med,1,2,46,116.7,164.7
3236,65,2,A,L,AD,2,6.4,37.8,226.2,270.4
3237,65,2,A,L,Low,2,3.8,8.7,125.1,137.6
3238,65,2,A,L,Med,2,4.4,15.1,164.6,184.1
3239,65,2,A,L,AD,2,5.4,47.2,149,201.6
3240,65,2,A,L,Low,2,4.5,1.4,133.1,139
3241,65,2,A,L,Med,1,3.7,18.9,142.6,165.2
3242,65,2,A,L,AD,0,0,140.7,139.8,280.5
3243,65,2,B,L,Low,2,4.9,4.6,154.3,163.8
3244,65,2,B,L,Med,2,4.8,12.3,160.8,177.9
3245,65,2,B,L,AD,2,7.3,29.1,242.7,279.1
3246,65,2,B,L,Low,2,5,7.5,156.3,168.8
3247,65,2,B,L,Med,2,6.3,27.5,183.1,216.9
3248,65,2,B,L,AD,2,5.6,49.1,174.7,229.4
3249,65,2,B,L,Low,1,5.1,4.8,167.5,177.4
3250,65,2,B,L,Med,2,4.5,10.2,168.1,182.8
3251,65,2,B,L,AD,2,7.4,46,255.2,308.6
3252,65,2,B,L,Low,0,0,39.7,116.8,156.5
3253,65,2,B,L,Med,2,6.8,28,198.9,233.7
3254,65,2,B,L,AD,2,6.7,54.7,205,266.4
3255,65,2,B,L,Low,0,0,29,157.4,186.4
3256,65,2,B,L,Med,1,5.9,5.1,187.9,198.9
3257,65,2,B,L,AD,2,7.5,35,256.5,299
3258,65,3,A,L,Low,0,0,25,126.6,151.6
3259,65,3,A,L,Med,2,5.8,8,165.6,179.4
3260,65,3,A,L,AD,2,6.6,31.9,221.4,259.9
3261,65,3,A,L,Low,1,3.9,2.4,115,121.3
3262,65,3,A,L,Med,2,5.2,17.9,148.9,172
3263,65,3,A,L,AD,1,5.3,20.5,194.4,220.2
3264,65,3,A,L,Low,1,1.4,43.1,89.8,134.3
3265,65,3,A,L,Med,2,5.4,22.9,161.5,189.8
3266,65,3,A,L,AD,2,5.6,23.6,171.1,200.3
3267,65,3,A,L,Low,1,1.1,34.2,100.7,136
3268,65,3,A,S,Med,0,0,69.9,91.5,161.4
3269,65,3,A,L,AD,1,1.2,117.8,137.9,256.9
3270,65,3,A,L,Low,2,5.6,5.9,158.2,169.7
3271,65,3,A,L,Med,0,0,64.9,128.4,193.3
3272,65,3,A,L,AD,2,7.3,28.6,221.7,257.6
3273,65,3,B,L,Low,1,0.6,38,127.1,165.7
3274,65,3,B,L,Med,1,1.6,64.9,124.2,190.7
3275,65,3,B,L,AD,2,8,32.8,209,249.8
3276,65,3,B,L,Low,1,5.5,5.4,160.3,171.2
3277,65,3,B,L,Med,1,2.1,65.1,148.1,215.3
3278,65,3,B,L,AD,2,9,37.1,247.8,293.9
3279,65,3,B,L,Low,1,0.7,50,108.1,158.8
3280,65,3,B,L,Med,2,5.3,29,173,207.3
3281,65,3,B,L,AD,0,0,31.4,196.5,227.9
3282,65,3,B,L,Low,2,4.6,5.5,151.9,162
3283,65,3,B,L,Med,2,5,13.9,189.3,208.2
3284,65,3,B,L,AD,2,8.6,36.7,238.1,283.4
3285,65,3,B,L,Low,2,6,3.8,171.4,181.2
3286,65,3,B,L,Med,1,3.3,8.1,200.4,211.8
3287,65,3,B,L,AD,2,5.9,6.4,251.3,263.6
3288,66,1,A,L,Low,2,5.4,8.1,149.9,163.4
3289,66,1,A,L,Med,2,4.7,27.4,168.6,200.7
3290,66,1,A,S,AD,0,0,110.2,134.1,244.3
3291,66,1,A,L,Low,2,5.1,6.7,128.5,140.3
3292,66,1,A,L,Med,2,4.8,9.1,152.9,166.8
3293,66,1,A,L,AD,2,5.6,53.1,167.9,226.6
3294,66,1,A,L,Low,2,4.8,2.5,111.4,118.7
3295,66,1,A,L,Med,2,5.5,6.7,172.6,184.8
3296,66,1,A,L,AD,2,7.8,34,207.7,249.5
3297,66,1,A,L,Low,2,5,2.7,114.7,122.4
3298,66,1,A,L,Med,2,6,19.2,176.5,201.7
3299,66,1,A,L,AD,2,7,60.8,188.9,256.7
3300,66,1,A,L,Low,2,3.6,6.6,125.9,136.1
3301,66,1,A,L,Med,1,5,14.9,143.1,163
3302,66,1,A,L,AD,1,6.2,23.6,177,206.8
3303,66,1,B,L,Low,1,4.1,5.6,151.3,161
3304,66,1,B,L,Med,2,4.5,24.1,157.5,186.1
3305,66,1,B,L,AD,2,5.3,51.3,194,250.6
3306,66,1,B,L,Low,2,4.7,6.1,160.6,171.4
3307,66,1,B,L,Med,2,5.7,17.7,198.4,221.8
3308,66,1,B,L,AD,2,5.7,63.7,228.7,298.1
3309,66,1,B,L,Low,1,4.7,6.3,148.2,159.2
3310,66,1,B,L,Med,1,1.5,63.6,146.9,212
3311,66,1,B,L,AD,2,7.3,37.6,245.4,290.3
3312,66,1,B,S,Low,0,0,38.8,137.8,176.6
3313,66,1,B,L,Med,2,5.3,16.6,157.7,179.6
3314,66,1,B,L,AD,2,6.1,41.8,178.2,226.1
3315,66,1,B,L,Low,2,4.2,15.6,126.9,146.7
3316,66,1,B,L,Med,2,4.7,19.2,175.2,199.1
3317,66,2,A,L,Low,0,0,25.4,106,131.4
3318,66,2,A,S,Med,0,0,54.5,135.3,189.8
3319,66,2,A,S,AD,0,0,104.1,134,238.1
3320,66,2,A,S,Low,0,0,32.5,112.6,145.1
3321,66,2,A,L,Med,1,4,23.8,117.7,145.5
3322,66,2,A,L,AD,1,5.1,47,146.4,198.5
3323,66,2,A,L,Low,1,4.7,3,136.9,144.6
3324,66,2,A,L,Med,2,5,18.9,172.3,196.2
3325,66,2,A,L,AD,2,6.6,39.7,224.5,270.8
3326,66,2,A,L,Low,2,3.4,3.8,121.4,128.6
3327,66,2,A,L,Med,1,4.6,16.1,169.4,190.1
3328,66,2,A,L,AD,2,4.7,41.9,202.6,249.2
3329,66,2,A,L,Low,1,2.5,10.4,143.2,156.1
3330,66,2,A,S,Med,0,0,59.1,113.6,172.7
3331,66,2,A,L,AD,1,5.8,53.2,176,235
3332,66,2,B,L,Low,2,5.4,4.2,158.1,167.7
3333,66,2,B,L,Med,2,5.7,17,180.2,202.9
3334,66,2,B,L,AD,2,6.5,56.6,192.3,255.4
3335,66,2,B,L,Low,1,0.8,38.3,120.2,159.3
3336,66,2,B,L,Med,1,6.1,21.4,184.5,212
3337,66,2,B,L,AD,2,6.2,24.1,174.4,204.7
3338,66,2,B,L,Low,2,4.8,5.5,133.3,143.6
3339,66,2,B,L,Med,2,5.7,19.7,149.8,175.2
3340,66,2,B,L,AD,2,6.7,41.8,190.4,238.9
3341,66,2,B,L,Low,1,0.4,31.4,127.9,159.7
3342,66,2,B,L,Med,2,6.4,17,159.9,183.3
3343,66,2,B,L,AD,2,6.7,67.4,233.7,307.8
3344,66,2,B,L,Low,1,2.1,14.2,127.8,144.1
3345,66,2,B,L,Med,2,3.7,25.5,173.5,202.7
3346,66,2,B,S,AD,0,0,129,123,252
3347,66,3,A,L,Low,2,4.7,3.4,143.5,151.6
3348,66,3,A,L,Med,2,6.5,19.7,177.7,203.9
3349,66,3,A,L,AD,2,8.1,43.1,222.7,273.9
3350,66,3,A,L,Low,1,4.8,8.5,133.6,146.9
3351,66,3,A,L,Med,1,4.5,38.3,152.2,195
3352,66,3,A,L,AD,1,5.8,48,199.4,253.2
3353,66,3,A,S,Low,1,5.2,3.1,130.4,138.7
3354,66,3,A,L,Med,1,6,29.3,178.1,213.4
3355,66,3,A,L,AD,2,7.7,55.9,219.3,282.9
3356,66,3,A,L,Low,1,1.4,38.8,132.8,173
3357,66,3,A,L,Med,2,5.5,23.8,172.4,201.7
3358,66,3,A,L,AD,2,5.5,56.3,259.8,321.6
3359,66,3,A,S,Low,0,0,36,102.6,138.6
3360,66,3,A,L,Med,2,5,28.8,167.8,201.6
3361,66,3,A,L,AD,2,5.8,33.8,166.3,205.9
3362,66,3,B,L,Low,1,1.1,27.9,119.3,148.3
3363,66,3,B,L,Med,2,6,15.8,165.8,187.6
3364,66,3,B,L,AD,1,3.1,123.1,181.7,307.9
3365,66,3,B,L,Low,1,5.6,7,160.5,173.1
3366,66,3,B,L,Med,2,6.2,22.9,168.9,198
3367,66,3,B,L,AD,2,5.1,66.6,188.9,260.6
3368,66,3,B,L,Low,0,0,36,94.2,130.2
3369,66,3,B,S,Med,0,0,69.1,145.7,214.8
3370,66,3,B,S,AD,0,0,141.8,137.4,279.2
3371,66,3,B,L,Low,2,5.3,5,156.6,166.9
3372,66,3,B,L,AD,0,0,116.1,158.2,274.3
3373,66,3,B,L,Low,0,0,37.7,94.3,132
3374,66,3,B,L,Med,1,3.5,16.1,144.8,164.4
3375,66,3,B,L,AD,1,4.5,63.6,179.6,247.7
3376,67,1,A,L,Low,2,4.3,3.1,130.6,138
3377,67,1,A,L,Med,2,5.4,20.5,160.9,186.8
3378,67,1,A,L,AD,2,7.3,92.8,178.8,278.9
3379,67,1,A,L,Low,1,4,3.7,146.6,154.3
3380,67,1,A,L,Med,2,7.1,7.3,192.8,207.2
3381,67,1,A,L,AD,2,6.6,62.4,223.7,292.7
3382,67,1,A,L,Low,1,2.5,21.3,111.6,135.4
3383,67,1,A,L,Med,2,3.7,38.8,146.7,189.2
3384,67,1,A,L,AD,2,5.8,48.8,174.1,228.7
3385,67,1,A,L,Low,2,4.7,2.9,144,151.6
3386,67,1,A,L,Med,2,5.5,18.2,141.9,165.6
3387,67,1,A,L,AD,2,5.7,38.9,174.1,218.7
3388,67,1,A,L,Low,2,4.1,3.1,123.1,130.3
3389,67,1,A,L,Med,2,3.5,8.5,143.6,155.6
3390,67,1,B,L,Low,2,7.2,2.5,133.7,143.4
3391,67,1,B,L,Med,2,5.1,13.3,178.3,196.7
3392,67,1,B,L,AD,1,1.7,122.7,140.2,264.6
3393,67,1,B,L,Low,2,5,9.4,142.9,157.3
3394,67,1,B,L,Med,2,3.5,31.8,124.3,159.6
3395,67,1,B,L,AD,2,6.2,50.2,194.3,250.7
3396,67,1,B,L,Low,1,5.3,2,143.5,150.8
3397,67,1,B,L,Med,1,5.7,18.2,167.8,191.7
3398,67,1,B,L,AD,1,5.7,58.4,202.4,266.5
3399,67,1,B,L,Low,2,4.2,4.7,127.8,136.7
3400,67,1,B,L,Med,2,5.6,13.5,157.2,176.3
3401,67,1,B,L,AD,2,4.6,71.5,150.5,226.6
3402,67,1,B,L,Low,2,4.1,4.3,126.1,134.5
3403,67,1,B,L,Med,1,5.7,20.2,159.6,185.5
3404,67,1,B,L,AD,1,2.6,105.6,140.1,248.3
3405,67,2,A,L,Low,2,5.2,3.4,142.5,151.1
3406,67,2,A,L,Med,2,4.6,18.8,151.6,175
3407,67,2,A,L,AD,2,5.9,59.2,189.3,254.4
3408,67,2,A,L,Low,1,3.2,1.7,143,147.9
3409,67,2,A,L,Med,2,5.8,8.3,180.9,195
3410,67,2,A,L,AD,1,6.5,49.4,194.1,250
3411,67,2,A,L,Low,2,4.9,5.1,130.3,140.3
3412,67,2,A,L,Med,1,2.8,1.8,153.5,158.1
3413,67,2,A,L,AD,2,7.9,3.7,212.4,224
3414,67,2,A,L,Low,2,3.8,7.3,127.6,138.7
3415,67,2,A,L,Med,1,5.2,27.2,128.1,160.5
3416,67,2,A,L,AD,2,5.8,2,193.8,201.6
3417,67,2,A,L,Low,1,3.3,6.2,107.2,116.7
3418,67,2,A,L,Med,1,5.8,1.1,163,169.9
3419,67,2,A,L,AD,2,7.3,54.4,178.4,240.1
3420,67,2,B,L,Low,2,5.9,10.2,167.3,183.4
3421,67,2,B,L,Med,2,5.7,20.3,158.6,184.6
3422,67,2,B,L,AD,1,3,1.1,84.3,88.4
3423,67,2,B,L,Low,2,4.6,13.5,137.8,155.9
3424,67,2,B,L,Med,1,1.4,75.9,122.8,200.1
3425,67,2,B,L,AD,2,3,1.1,110.6,114.7
3426,67,2,B,L,Low,2,3.9,9.9,132.4,146.2
3427,67,2,B,L,Med,2,6.6,16.4,161.3,184.3
3428,67,2,B,L,AD,1,4.7,2,126.9,133.6
3429,67,2,B,L,Low,1,2.5,15.1,125.8,143.4
3430,67,2,B,L,Med,0,0,67.4,113.2,180.6
3431,67,2,B,L,AD,2,7.5,44.6,182.5,234.6
3432,67,2,B,L,Low,2,4,5.6,136.4,146
3433,67,2,B,L,Med,2,6.5,30,164.2,200.7
3434,67,2,B,L,AD,2,7,39.5,205.8,252.3
3435,67,3,A,L,Low,2,6,3,141.2,150.2
3436,67,3,A,L,Med,1,0.4,40.1,138.5,179
3437,67,3,A,S,AD,0,0,6.8,167,173.8
3438,67,3,A,L,Low,1,1.8,7,131.2,140
3439,67,3,A,L,Med,2,5,20.5,128.5,154
3440,67,3,A,L,AD,2,4.7,5.7,174.5,184.9
3441,67,3,A,L,Low,2,4.3,4.2,123.3,131.8
3442,67,3,A,S,Med,1,1.1,46.9,101.2,149.2
3443,67,3,A,L,AD,2,5.3,39.7,180.7,225.7
3444,67,3,A,L,Low,2,4.1,1.9,116.2,122.2
3445,67,3,A,L,Med,1,1.1,51.3,100,152.4
3446,67,3,A,L,AD,1,0.7,45.1,106.5,152.3
3447,67,3,A,L,Low,1,1.5,49.2,143.2,193.9
3448,67,3,A,L,Med,2,5.7,7.7,202.5,215.9
3449,67,3,A,L,AD,2,5,49.5,167.4,221.9
3450,67,3,B,L,Low,0,0,35.7,84.1,119.8
3451,67,3,B,L,Med,2,5.7,13.7,150.2,169.6
3452,67,3,B,L,AD,2,6.8,34.7,224.4,265.9
3453,67,3,B,L,Low,2,5.7,4.4,127.4,137.5
3454,67,3,B,L,Med,1,2.9,64.4,136,203.3
3455,67,3,B,L,AD,2,6,26.1,199.3,231.4
3456,67,3,B,L,Low,2,4.5,2.9,120.8,128.2
3457,67,3,B,L,Med,2,5,12.9,172,189.9
3458,67,3,B,L,AD,2,6.2,48.4,188.4,243
3459,67,3,B,S,Low,0,0,26.1,82.4,108.5
3460,67,3,B,L,Med,2,5.3,10.5,128.6,144.4
3461,67,3,B,L,AD,2,6.7,41.1,209.5,257.3
3462,67,3,B,L,Low,2,4.5,1.3,143.5,149.3
3463,67,3,B,L,Med,2,4.8,1.5,150.1,156.4
3464,67,3,B,L,AD,1,2.1,122.9,161.3,286.3
3465,68,1,A,L,Low,2,4.5,1.3,107.9,113.7
3466,68,1,A,L,Med,2,5.7,2.1,147.9,155.7
3467,68,1,A,L,AD,1,5.2,31.5,185,221.7
3468,68,1,A,L,Low,1,4.1,1.6,125.9,131.6
3469,68,1,A,L,Med,2,4.8,9.9,153.7,168.4
3470,68,1,A,L,AD,2,5.3,31,148.2,184.5
3471,68,1,A,L,Low,2,4.8,16.5,141.2,162.5
3472,68,1,A,L,Med,2,4,13.1,118.1,135.2
3473,68,1,A,L,AD,1,4.9,21.5,181.2,207.6
3474,68,1,A,L,Low,2,3.7,1.6,128.5,133.8
3475,68,1,A,L,Med,2,5.8,15.7,157.2,178.7
3476,68,1,A,L,AD,2,6.8,18.6,158.1,183.5
3477,68,1,A,L,Low,1,4.2,3.9,126.4,134.5
3478,68,1,A,L,Med,2,5.8,17,155.8,178.6
3479,68,1,A,L,AD,2,6.7,39.5,204.2,250.4
3480,68,1,B,L,Low,1,2.2,20.8,126.5,149.5
3481,68,1,B,L,Med,1,1.1,69.8,129.3,200.2
3482,68,1,B,L,AD,2,6.4,45.6,168,220
3483,68,1,B,L,Low,2,5.1,6.2,136.3,147.6
3484,68,1,B,L,Med,2,5.9,22.5,147.1,175.5
3485,68,1,B,L,AD,2,6.5,39.6,199.7,245.8
3486,68,1,B,S,Low,0,0,60,120.1,180.1
3487,68,1,B,L,Med,2,7.1,17,187.8,211.9
3488,68,1,B,L,AD,2,5.8,63.2,199,268
3489,68,1,B,L,Low,2,5.3,7.4,157.2,169.9
3490,68,1,B,L,Med,2,6.4,20.5,210.6,237.5
3491,68,1,B,L,AD,2,7.7,65.3,177.1,250.1
3492,68,1,B,L,Low,2,4.8,13.1,119.3,137.2
3493,68,1,B,L,Med,2,5.7,17.9,170.7,194.3
3494,68,1,B,L,AD,2,7.5,46.5,237.3,291.3
3495,68,2,A,L,Low,2,5.1,16.1,140.3,161.5
3496,68,2,A,L,Med,2,6.5,10.4,153.2,170.1
3497,68,2,A,L,AD,1,2.2,118.8,144.6,265.6
3498,68,2,A,L,Med,1,5.9,6.6,144.3,156.8
3499,68,2,A,L,AD,2,6.7,38.1,183.4,228.2
3500,68,2,A,S,Low,0,0,22.5,87.2,109.7
3501,68,2,A,L,Med,2,5.6,5.5,139.2,150.3
3502,68,2,A,L,AD,2,5.9,28.9,176.8,211.6
3503,68,2,A,L,Low,2,1.8,6.4,129.5,137.7
3504,68,2,A,L,Med,1,1.1,60,98.3,159.4
3505,68,2,A,L,AD,1,4.2,48.7,198.9,251.8
3506,68,2,A,L,Low,2,5.9,3.2,113.5,122.6
3507,68,2,A,L,Med,2,6.7,16.4,160.8,183.9
3508,68,2,A,L,AD,2,6.4,24.8,185.9,217.1
3509,68,2,B,S,Low,0,0,36.5,76,112.5
3510,68,2,B,L,Med,2,4.7,9.1,146.9,160.7
3511,68,2,B,L,AD,2,5,34.2,143.5,182.7
3512,68,2,B,L,Low,2,3.9,2.9,135.9,142.7
3513,68,2,B,L,Med,2,5.8,24,164.3,194.1
3514,68,2,B,L,AD,2,7.4,50.2,215.2,272.8
3515,68,2,B,L,Low,2,3.7,9.2,114.3,127.2
3516,68,2,B,S,Med,0,0,62.8,108.3,171.1
3517,68,2,B,L,AD,2,6.8,46.7,195.3,248.8
3518,68,2,B,L,Low,2,4.7,7.1,132.2,144
3519,68,2,B,L,Med,2,3.2,32,131.6,166.8
3520,68,2,B,L,AD,2,6.2,55.3,181.4,242.9
3521,68,2,B,L,Low,2,5.2,5.2,128,138.4
3522,68,3,A,L,Low,1,4.1,6.6,140.4,151.1
3523,68,3,A,L,Med,2,5.4,18.1,142.7,166.2
3524,68,3,A,L,AD,2,7.3,36.1,186.4,229.8
3525,68,3,A,L,Low,2,3.1,12.3,147.2,162.6
3526,68,3,A,L,Med,2,6,23.9,154.4,184.3
3527,68,3,A,L,AD,2,5.9,35.4,177.4,218.7
3528,68,3,A,L,Low,2,5.5,13.5,143.2,162.2
3529,68,3,A,L,Med,1,5.2,18.7,150.1,174
3530,68,3,A,L,AD,2,7.8,59.9,201.5,269.2
3531,68,3,A,L,Low,1,4.7,4.3,120.9,129.9
3532,68,3,A,L,Med,2,5.3,23.1,155.4,183.8
3533,68,3,A,L,AD,2,6,58.6,174.9,239.5
